,TV,Radio,Social Media,Influencer,Sales,ROI
3855,69.0,13.21271627,2.51343887,Mega,245.4635049,0.34516803292007425
3856,38.0,5.433861834,4.68229946,Macro,134.7842978,0.35698640034017376
3857,42.0,9.042435583,0.400175497,Nano,150.4635226,0.34189423583254586
3858,10.0,3.779924037,1.188229762,Macro,40.69590144,0.36780494519990664
3859,88.0,25.78893457,5.871907356,Mega,315.0931833,0.3797633470606407
3860,18.0,4.32467821,1.383422123,Mega,60.91377507,0.3892075364850639
3861,77.0,28.53692221,3.714551546,Mega,271.690631,0.40211719246218686
3862,24.0,10.26587715,4.105277331,Nano,84.1969111,0.45573114238629125
3863,87.0,21.65560783,4.342996442,Macro,306.9010938,0.3681922500596836
3864,64.0,25.13907969,3.249423621,Nano,231.6576938,0.3988147416798639
3865,20.0,3.655618827,0.901505113,Nano,59.49157912,0.4127831922307192
3866,68.0,18.70863089,1.950714199,Mega,244.4055513,0.3627550381626704
3867,20.0,1.957628612,0.873307408,Macro,68.32842672,0.33413525110943754
3868,43.0,14.92235288,2.357322546,Macro,152.2054523,0.39604149861325305
3869,70.0,23.17539059,4.579829006,Macro,245.5141816,0.3981652667024592
3870,64.0,22.85908473,7.595223422,Micro,226.7274918,0.4165983904383315
3871,41.0,8.207210536,0.054399134,Nano,143.4926191,0.3433041363310093
3872,23.0,12.3698842,0.564642432,Micro,82.77529468,0.4341213978267169
3873,52.0,17.29692445,1.341983961,Micro,182.6859507,0.38666853220147485
3874,23.0,4.523879459,3.658953779,Nano,83.35221964,0.37410921236026246
3875,61.0,29.98807828,5.491511053,Micro,215.1537313,0.4484216413540767
3876,51.0,13.87461816,3.553056769,Nano,188.0915735,0.3637997899411479
3877,18.0,7.929312525,2.364400595,Mega,68.20662226,0.4148235491290842
3878,77.0,21.26509998,5.22210992,Micro,272.8654886,0.3792608967552667
3879,39.0,10.88633139,0.109931925,Nano,133.678656,0.37400333614215875
3880,33.0,0.94680009,0.659368424,Macro,118.0929681,0.2930417371227034
3881,10.0,7.085628089,0.620930871,Nano,36.56273,0.4842789080574672
3882,16.0,5.671721291,0.712198048,Nano,53.79021764,0.41613364513243123
3883,37.0,7.770454122,1.797070674,Micro,135.7213798,0.343111194895176
3884,33.0,7.047832451,1.939791634,Macro,114.6774526,0.36613670022349276
3885,71.0,24.37537742,3.050471293,Macro,253.8599728,0.3877170852395207
3886,75.0,20.62311544,6.519578952,Macro,265.8166987,0.38425988619803736
3887,19.0,12.52181267,1.924052672,Micro,66.91309675,0.4998403446631694
3888,77.0,19.19058531,1.96627845,Micro,279.2244259,0.3515339442228933
3889,74.0,20.40464594,3.936969494,Macro,263.2191068,0.373611234494167
3890,70.0,15.29255881,2.437563019,Micro,251.7579931,0.3484700555034731
3891,33.0,3.92726748,2.376656144,Mega,118.5082625,0.3316555554428114
3892,58.0,11.7731273,0.101324028,Micro,209.2938943,0.33385804952266107
3893,13.0,11.95248101,3.326804424,Nano,52.44377341,0.5392305624714581
3894,80.0,18.78109394,4.054434455,Micro,283.5399283,0.36268446920884695
3895,34.0,7.767692583,2.769472522,Macro,117.971425,0.37752502442858515
3896,19.0,0.194576476,1.235674585,Mega,64.57192004,0.31639528526245136
3897,78.0,26.82739706,2.389919757,Micro,277.9719036,0.3857127840203775
3898,38.0,7.882629022,0.921557242,Nano,137.5862512,0.3401806928801619
3899,94.0,26.87287001,2.585689594,Macro,333.0484425,0.37069249949727656
3900,68.0,30.35777737,4.303529107,Macro,241.2753185,0.4254944397762758
3901,27.0,14.02210263,1.088194757,Nano,98.92909094,0.4256614205880016
3902,57.0,16.68509976,0.667511487,Mega,201.0811349,0.3697642311596084
3903,76.0,31.20750747,4.292261144,Mega,271.222418,0.41110085750360054
3904,97.0,25.47353261,1.533320645,Nano,343.6733749,0.36082764133556394
3905,53.0,15.31054288,2.280185979,Macro,191.4832078,0.36865232032633616
3906,15.0,11.35623505,0.85939064,Mega,51.32043539,0.5303077708359247
3907,87.0,29.35332175,6.940423544,Macro,303.5941572,0.406113696097179
3908,54.0,14.11905996,4.21564213,Nano,190.2844643,0.3801398204319931
3909,37.0,6.460701926,1.332038473,Nano,132.4269998,0.33824477233984723
3910,25.0,5.739965646,0.235851848,Macro,83.4309074,0.3712750880856415
3911,67.0,22.05171417,3.380999278,Mega,240.361592,0.3845569197594597
3912,93.0,32.52159528,6.428194995,Micro,326.6530006,0.40394482840394275
3913,58.0,16.22488015,3.386847875,Mega,210.5247184,0.3686585053520252
3914,59.0,15.41542077,1.707459574,Mega,211.176946,0.3604696525159522
3915,90.0,26.77426032,5.958191412,Macro,318.5450016,0.3852907787456553
3916,99.0,28.34481642,5.939716823,Mega,348.2742503,0.38269993583559514
3917,47.0,14.26513655,0.454169997,Mega,166.3548254,0.3710100166832912
3918,100.0,27.31829646,3.269504966,Macro,356.2562363,0.3665558329090785
3919,20.0,14.13534024,3.890982839,Micro,69.83370712,0.5445267714866804
3920,53.0,15.73860438,4.224996581,Mega,190.6822352,0.38264498464930935
3921,38.0,16.08943737,2.525347278,Micro,138.0269028,0.41017210050735126
3922,19.0,7.529380566,0.663731937,Nano,68.48861968,0.39704570817830215
3923,69.0,22.99736022,5.937954803,Macro,241.1762462,0.40607363521938755
3924,23.0,17.88277776,0.724534451,Nano,80.75858475,0.5152060593904847
3925,25.0,1.833772485,1.466704533,Macro,90.30092951,0.31340183508150915
3926,39.0,5.906967275,3.5879983,Mega,140.0247392,0.3463314115210293
3927,100.0,31.6462889,6.52108481,Micro,356.5177011,0.3875470230053045
3928,12.0,2.201477322,0.166173465,Micro,44.99813919,0.3192943318463476
3929,46.0,17.94687212,1.643429846,Micro,158.6679165,0.41338099984441407
3930,15.0,0.61637615,1.584732553,Micro,48.19920075,0.3568753928559697
3931,91.0,23.74340747,6.509060472,Mega,318.145612,0.38112255322257904
3932,79.0,17.40233918,4.550484424,Macro,282.6928978,0.3571112836213602
3933,23.0,7.568249276,1.344170818,Micro,79.20466841,0.4029108477395114
3934,96.0,33.98063924,6.003671155,Macro,347.4850616,0.3913385794740594
3935,70.0,29.74677107,4.842879655,Nano,245.158013,0.4266213836746996
3936,95.0,27.60890998,5.965674717,Micro,342.374752,0.375537576722363
3937,75.0,28.10015017,6.641151306,Macro,265.4659135,0.41339130899756743
3938,62.0,22.15719329,1.174740673,Macro,223.0432993,0.38258012785322887
3939,99.0,34.85208783,4.438102223,Micro,351.0736614,0.3939064796303173
3940,33.0,20.90396594,5.870763969,Nano,114.9270444,0.520110216190333
3941,16.0,6.352914129,5.654725259,Nano,64.56053498,0.4338198157229706
3942,49.0,15.76031391,2.761035651,Macro,179.3932673,0.3763873113927058
3943,14.0,4.269271761,1.705284552,Nano,49.11321626,0.40670430149100556
3944,72.0,26.13477794,2.501086045,Mega,258.4322606,0.3894090612037156
3945,63.0,24.33760554,3.647264547,Mega,223.2373898,0.40757003192213465
3946,66.0,20.88661089,4.727851849,Micro,237.1121183,0.3863761303970435
3947,76.0,18.62923764,3.880480663,Macro,271.1326152,0.36332669985252297
3948,88.0,35.50607789,5.870154103,Macro,311.5114489,0.41531774337620503
3949,25.0,7.690011836,0.572313335,Mega,87.90067563,0.3784080717537483
3950,76.0,16.70931471,1.792285775,Mega,269.7375692,0.3503464525363566
3951,20.0,4.636437872,5.109243538,Micro,72.46791334,0.4104669230703698
3952,19.0,4.906580811,3.263641471,Nano,66.57050729,0.40814203448441233
3953,15.0,3.773286785,0.135074302,Nano,55.67421374,0.3396251121803449
3954,14.0,5.478510793,2.250340619,Macro,49.66101465,0.4375434445941188
3955,24.0,11.79796872,5.560012566,Macro,82.13347229,0.5035459981525152
3956,75.0,31.22615523,4.872158084,Mega,262.6487631,0.4229919532181494
3957,27.0,3.349022876,0.783864614,Mega,93.19571336,0.33405922190582604
3958,14.0,2.470891055,1.029124697,Nano,49.76578638,0.35164752784923237
3959,72.0,18.15760992,3.376908824,Macro,254.4566617,0.36758526233546035
3960,72.0,8.623786376,2.562239937,Micro,256.173987,0.32472472044165823
3961,82.0,33.96648288,9.127437448,Mega,294.9693245,0.4240912865771572
3962,66.0,18.74451161,3.009174444,Micro,234.7771716,0.3737743557261595
3963,83.0,26.01949395,4.824377926,Nano,295.053625,0.38584129198887146
3964,61.0,11.73759835,1.040604116,Macro,218.9726225,0.33692888920851277
3965,64.0,13.46172084,1.849160984,Mega,229.4978002,0.3455844969097006
3966,18.0,6.498471407,1.634970554,Nano,59.63995335,0.43818682767296296
3967,61.0,26.14881955,1.866911198,Nano,219.0783537,0.4063191513201516
3968,34.0,12.35039071,6.24012692,Mega,118.3347584,0.44442155746185225
3969,68.0,29.3015032,0.673080227,Nano,238.6757108,0.4104924757471383
3970,30.0,9.253700544,1.377505526,Micro,106.9208496,0.38001200160684095
3971,48.0,14.29858127,1.588769981,Mega,167.8567745,0.3806063320429167
3972,22.0,2.685571253,2.783753323,Macro,84.11566339,0.32656610515736195
3973,25.0,11.1329506,2.882927209,Nano,89.41418055,0.4363500014092564
3974,88.0,31.64099255,4.554771672,Nano,310.4803676,0.4000116502760801
3975,78.0,19.51895384,1.820807646,Micro,282.9319733,0.3511082905454009
3976,10.0,3.986323355,0.030038227,Macro,38.67562299,0.3624081656195708
3977,20.0,8.995115117,0.684036129,Macro,65.54022346,0.45283872527705893
3978,38.0,9.608401774,0.266972471,Micro,137.5672188,0.34801440824796265
3979,51.0,23.05943072,4.309633654,Micro,177.4958727,0.44152612216768455
3980,89.0,21.76612646,2.193168407,Micro,317.4710443,0.355809756181282
3981,40.0,9.790167854,5.124846848,Micro,141.2633298,0.3887421794442226
3982,38.0,22.37705463,5.517499206,Nano,134.1887091,0.4910588549361043
3983,44.0,16.23221563,0.81339399,Nano,161.4546797,0.37809749295238293
3984,99.0,32.67209561,1.801486331,Micro,349.3763302,0.38203384260345635
3985,36.0,10.60419906,3.560618087,Micro,135.3563456,0.3706129692304577
3986,14.0,1.304559995,2.523884417,Mega,49.64602089,0.35911124582375364
3987,41.0,9.632766329,3.042221761,Macro,146.9465532,0.36526877916589334
3988,43.0,4.246828009,1.182699755,Micro,151.641576,0.3193684017370012
3989,34.0,8.35330882,0.260972544,Micro,114.3825324,0.372559345119028
3990,75.0,28.55660496,4.744486496,Micro,264.7857008,0.40901412398323894
3991,39.0,11.37745937,1.56084676,Micro,143.5997589,0.36168797585634377
3992,56.0,24.39503194,7.606384879,Micro,210.5689447,0.4179221059609556
3993,30.0,5.927109027,3.881455379,Mega,104.5832771,0.3806398643249247
3994,80.0,27.70590537,7.419605849,Nano,286.5328686,0.4017881501047451
3995,15.0,7.094611415,3.51582302,Mega,54.92793416,0.466255191036298
3996,25.0,11.09535068,0.337279593,Micro,90.70924854,0.40164184864715663
3997,49.0,10.05574197,3.472817536,Micro,179.1315561,0.3490650160549797
3998,93.0,25.98992347,4.655323383,Macro,333.3198427,0.3709507536408063
3999,54.0,21.73992856,5.195618185,Nano,188.3637431,0.42967688692633543
4000,22.0,4.85349411,0.017377461,Micro,80.92197504,0.3320590180568089
4001,46.0,19.51073972,3.107126419,Mega,163.2310879,0.4203725345568808
4002,30.0,10.55740569,3.122487155,Mega,108.6490758,0.4020272839265145
4003,40.0,19.53033704,2.761218278,Micro,140.7327718,0.44262295498964943
4004,11.0,1.77342788,1.882742602,Nano,40.81688385,0.35907127393312754
4005,18.0,11.60578187,1.587599101,Micro,63.09085922,0.4944199739335869
4006,97.0,27.20282364,8.986277187,Nano,343.7695329,0.38743718706958163
4007,79.0,17.94459692,2.623383499,Macro,277.9127111,0.35827069594946637
4008,44.0,17.26939778,4.424545391,Micro,158.5720707,0.4142844504773185
4009,88.0,31.53306437,4.70058828,Micro,312.5797894,0.3974462100971651
4010,29.0,15.36355775,6.625992213,Micro,106.9995338,0.4765399264104084
4011,40.0,15.21581134,2.527104197,Micro,143.5374924,0.402284549991205
4012,32.0,10.99662027,0.740323295,Micro,111.4535967,0.3924228993948654
4013,65.0,18.05932459,1.510221039,Mega,231.3045141,0.3656199532380851
4014,13.0,13.86154644,1.778025776,Mega,45.80862974,0.6252003689818293
4015,45.0,10.97413389,0.165895992,Macro,155.5045801,0.36101849762816085
4016,80.0,23.62942306,4.262442573,Macro,282.8596166,0.3814325527619343
4017,76.0,18.66574964,2.119379814,Nano,271.825973,0.35605548795000547
4018,90.0,32.03602195,2.232688226,Nano,316.3712379,0.39279395624225294
4019,32.0,12.97443837,5.112082652,Nano,117.097778,0.4277324632240246
4020,52.0,12.8135709,3.97040315,Micro,182.977191,0.3759155645251981
4021,24.0,5.095979276,2.833283442,Nano,82.39930061,0.3874943413551869
4022,15.0,7.033246644,4.29895887,Macro,53.62777047,0.4910180916197242
4023,10.0,4.952233443,2.039853759,Macro,37.94248252,0.4478380452054828
4024,59.0,17.56421199,2.188043777,Micro,210.812733,0.37356498654661435
4025,47.0,7.617127951,2.274600961,Micro,163.3418086,0.34829863462158334
4026,77.0,31.41643985,5.671164791,Mega,272.4063387,0.41881405985432746
4027,29.0,12.86904427,5.144390057,Macro,100.2770539,0.46883541646410504
4028,38.0,16.84811459,3.975007849,Mega,142.2229816,0.41359787129508474
4029,48.0,10.37404092,2.612899858,Micro,166.2003482,0.36694833337298627
4030,30.0,21.09502383,7.972159086,Mega,108.2983242,0.5454117905547425
4031,36.0,7.870507587,1.157604556,Mega,129.358352,0.34808817093619127
4032,86.0,30.72875275,3.691274704,Macro,307.2977603,0.39186757279467227
4033,70.0,17.12263904,0.29907415,Micro,250.7257902,0.3486745943457395
4034,86.0,21.64940648,0.404270733,Nano,309.6652149,0.3489370843538035
4035,21.0,10.86014433,1.318393616,Mega,75.89440591,0.4371671080124804
4036,81.0,22.41030226,2.189639013,Nano,287.637807,0.3671281684921204
4037,41.0,13.32463678,5.088006037,Mega,141.314699,0.42042790479283404
4038,76.0,29.04312897,1.68483329,Micro,273.9691943,0.38956190871274166
4039,57.0,25.31524585,3.522263977,Nano,203.7718264,0.4212432667630052
4040,98.0,26.1898417,0.681756659,Mega,345.962898,0.3609392772487413
4041,72.0,22.29004916,2.95721943,Macro,254.3806868,0.38229029810921944
4042,99.0,41.96460607,9.476641246,Mega,357.392992,0.42094067506505556
4043,23.0,5.564666466,0.327746146,Nano,82.64871392,0.3495809098731587
4044,10.0,1.294193924,0.12850286,Macro,41.21001616,0.2771825359070667
4045,27.0,5.595845332,1.583301743,Macro,98.55411089,0.34680589948346896
4046,87.0,27.02176623,1.799590879,Micro,309.1409745,0.3746554700370202
4047,53.0,14.34088963,1.005351601,Nano,187.4408659,0.3646282837140905
4048,80.0,18.86747737,2.041285539,Nano,281.5009425,0.35846687408160277
4049,63.0,18.44423052,0.952442375,Macro,220.344136,0.37394538557177676
4050,42.0,23.23917706,3.820399478,Nano,147.2263754,0.4690706834992829
4051,70.0,21.5538865,2.029129901,Micro,247.150991,0.3786471420662845
4052,64.0,22.35807756,2.546508726,Mega,226.9880817,0.3916707239435646
4053,75.0,27.70803536,2.231371578,Macro,266.9140375,0.39315806662285413
4054,22.0,0.215380634,2.2912306,Macro,77.9952183,0.3142065855850037
4055,82.0,26.01084466,4.803605016,Micro,290.4587084,0.38840098924023175
4056,66.0,29.88664663,5.667107554,Mega,230.667327,0.4402606797624182
4057,28.0,14.07938991,5.9702183,Nano,97.31993362,0.4937283290555537
4058,74.0,26.87738758,3.516430061,Micro,265.1394241,0.39373178091247124
4059,29.0,6.276701916,3.998939566,Mega,103.3118478,0.38016589886218255
4060,32.0,9.28981776,1.167053883,Mega,113.1278448,0.37529992477148294
4061,23.0,5.939914052,0.572550121,Macro,80.29530381,0.36754906915645186
4062,17.0,6.782228139,2.37336051,Nano,61.89592054,0.42257370794084975
4063,76.0,30.98988307,8.301339322,Nano,268.3858364,0.42957267767353763
4064,10.0,7.109840315,0.35804823,Macro,35.87378251,0.48692631004636155
4065,73.0,28.96041023,2.673042346,Nano,261.3611269,0.40034053195689684
4066,74.0,27.15731801,4.948756954,Nano,266.65539,0.3979146079289828
4067,72.0,19.8837268,6.352685239,Macro,257.8459605,0.3809887571963727
4068,65.0,24.69295619,1.758171533,Nano,231.1410974,0.3956506599288993
4069,78.0,28.99112621,6.265845002,Micro,275.4868697,0.41111567798252857
4070,83.0,26.50247528,5.901473185,Macro,296.3267871,0.3894482493277099
4071,25.0,7.431420102,1.020490189,Nano,87.52421849,0.3822017593315845
4072,51.0,12.78804679,3.632374533,Macro,185.5518229,0.3633508971740746
4073,50.0,14.7442409,2.676620177,Mega,176.9105105,0.3811015009026273
4074,73.0,30.6636907,4.071548218,Nano,261.9545474,0.4112745512048324
4075,64.0,21.06923812,4.019544084,Macro,226.4382638,0.39343519380932473
4076,25.0,4.097286683,2.29020686,Mega,89.30548354,0.3514621084711054
4077,16.0,10.08901804,1.471514796,Nano,53.55799661,0.5145923033060964
4078,30.0,9.444382492,1.526273315,Mega,108.423201,0.37787720182694107
4079,99.0,32.49040456,8.220533067,Micro,347.693601,0.4018219985216236
4080,78.0,34.10820913,5.137124807,Nano,272.7931535,0.42979573509347624
4081,21.0,11.16659227,1.464148126,Macro,69.80773201,0.4817623983426704
4082,76.0,17.48860583,2.950997206,Nano,268.9224504,0.3586149199985127
4083,74.0,26.13517633,5.781930642,Macro,263.3726776,0.4021567762350153
4084,23.0,14.39672785,3.09997532,Mega,84.3023981,0.4803742726507325
4085,95.0,36.20915318,6.000879589,Mega,341.2521798,0.4020781137556853
4086,35.0,7.886447626,1.758378079,Mega,124.2568582,0.35929466068698657
4087,90.0,36.33821886,6.054413782,Nano,321.1344333,0.41226545307372986
4088,41.0,7.143984704,1.185990305,Mega,142.4169063,0.34637724052990465
4089,31.0,11.05497474,0.739569127,Micro,114.7531983,0.37292680727836414
4090,96.0,34.00593633,4.602944767,Nano,340.1997788,0.39567598065998505
4091,38.0,10.84290228,0.306923754,Mega,133.9282262,0.36698631370360074
4092,55.0,15.3353317,0.111007824,Macro,198.5276446,0.3548439798695924
4093,41.0,9.144210529,0.180242273,Mega,152.7138975,0.329534204979609
4094,64.0,14.11271658,3.313544954,Nano,227.1903317,0.35840548726132254
4095,58.0,19.21888874,0.582177191,Micro,209.0179563,0.37222192441367774
4096,75.0,30.9009463,7.483428371,Macro,263.4491801,0.4303842381591835
4097,77.0,32.71817895,4.068253588,Micro,271.5422959,0.41903760208282165
4098,89.0,28.3891393,2.447626741,Macro,318.3029878,0.376486463005799
4099,40.0,12.18911788,2.852072048,Mega,145.9098049,0.3772274931470352
4100,85.0,22.61804745,4.160026631,Mega,301.3706769,0.3708989714287628
4101,16.0,10.15692231,2.584043071,Macro,51.48248853,0.5582668243445923
4102,17.0,5.063592359,1.535619761,Mega,63.19952192,0.37340807972998036
4103,59.0,9.284500795,0.800781459,Mega,212.2717173,0.32545683962391914
4104,53.0,25.68728247,5.371543508,Nano,192.0977956,0.43758350123409745
4105,72.0,34.51243521,6.146297355,Mega,258.3754259,0.43602727377255585
4106,51.0,14.28433335,1.914859941,Nano,181.2581603,0.3707374784107858
4107,90.0,30.45575787,4.061587268,Macro,319.1462523,0.3901576291140424
4108,16.0,6.004431969,2.725432887,Macro,56.85809932,0.4349400551857912
4109,50.0,18.90277978,0.953107406,Macro,180.3298596,0.3873783706201034
4110,25.0,7.340897283,3.250947615,Micro,87.33887423,0.4075143538520053
4111,79.0,23.67214647,2.209946727,Micro,283.4302118,0.37004556617630135
4112,82.0,31.74991035,4.827938725,Macro,286.0666786,0.4145112239402216
4113,88.0,23.86766113,5.853575844,Micro,314.6008061,0.37419242001745145
4114,19.0,4.182629353,3.338355193,Mega,68.17931746,0.38898870704535216
4115,67.0,10.44756548,2.178328312,Mega,236.9798995,0.336002732552429
4116,77.0,18.65217152,1.370781655,Mega,272.3489452,0.35624501172108813
4117,82.0,24.48892201,2.559907081,Nano,297.2994034,0.36679800848534094
4118,26.0,12.27610125,0.022498266,Mega,90.01227664,0.42548195585779375
4119,34.0,13.35447854,0.734024403,Macro,117.2463276,0.41014933198641185
4120,62.0,23.86330204,4.208564348,Micro,221.4837689,0.40667479533756484
4121,10.0,7.931488441,5.022012056,Nano,34.77154801,0.6601230549298172
4122,72.0,23.69108173,1.627593518,Mega,253.2699162,0.384248854771801
4123,17.0,4.755853353,5.440347967,Mega,58.43598521,0.4654016052311887
4124,92.0,36.50269966,5.544405637,Nano,327.5925024,0.4091885629706036
4125,40.0,11.38543827,0.766831031,Mega,140.4416289,0.3713448050231209
4126,68.0,20.71881535,0.144885367,Mega,244.4277846,0.3635580990206299
4127,49.0,19.77045829,2.139144069,Macro,173.8782046,0.4078119078933714
4128,72.0,23.0710855,0.934353612,Nano,253.6512936,0.37849378865537153
4129,89.0,22.66199853,3.082472526,Macro,314.8244547,0.36447127706563137
4130,20.0,0.898598086,0.364684826,Mega,71.64470129,0.2967879344758728
4131,41.0,18.82047294,2.036738638,Micro,146.0486457,0.423538412708472
4132,17.0,12.91914773,1.904300714,Macro,58.44532347,0.5444994835272832
4133,23.0,12.8642464,0.024461348,Micro,84.68370693,0.4237970803246225
4134,70.0,28.84317427,5.226574958,Macro,253.9130819,0.40986367637799126
4135,22.0,3.268480628,0.009526957,Macro,78.80989575,0.32074661873918286
4136,35.0,7.820341463,0.16292609,Micro,120.9375094,0.35541717177946114
4137,60.0,22.22851939,1.901751815,Micro,212.5162269,0.39587692870430874
4138,61.0,21.00894901,5.042353102,Nano,220.0359021,0.3956231745873802
4139,40.0,7.852243612,0.349657474,Micro,144.1559099,0.33437339557869905
4140,19.0,10.36054593,1.354422273,Mega,70.07419924,0.4383206449181538
4141,59.0,25.75238399,3.388303521,Mega,209.8044787,0.42010870338489104
4142,10.0,2.296818223,0.334893148,Mega,40.51910041,0.31174708330598894
4143,58.0,20.79986713,4.461833955,Nano,209.1945385,0.3980108739072077
4144,48.0,10.45590551,1.708632243,Nano,170.3719886,0.3531363239191539
4145,35.0,17.76937744,1.421504768,Mega,123.8685578,0.4374869875816056
4146,28.0,19.75022142,4.689765848,Micro,98.1061183,0.5345231080047737
4147,56.0,11.62903347,6.679102573,Nano,194.5256135,0.38199666720495906
4148,89.0,26.90236509,3.092274781,Nano,317.3168665,0.37500256820101935
4149,70.0,16.12366782,4.368896191,Nano,253.1724036,0.35743454943838915
4150,29.0,6.870957676,0.228259393,Mega,102.7241955,0.3514188346113648
4151,85.0,29.82247184,7.304243425,Nano,303.2443019,0.4027337513015277
4152,96.0,30.36214848,6.714957659,Macro,340.8595692,0.3904162246385893
4153,67.0,24.34232653,3.136783252,Nano,233.9109001,0.40391067599504316
4154,56.0,16.82069081,2.86187438,Micro,201.5816832,0.3754436612919403
4155,46.0,15.79668978,0.59689445,Macro,160.986847,0.3875694529876717
4156,65.0,16.42661311,4.59993881,Nano,235.1325966,0.36586399828835986
4157,21.0,9.750389723,4.396804065,Macro,74.25911521,0.47330477462067777
4158,48.0,18.0594551,1.632843105,Micro,173.4901605,0.39017946614326876
4159,28.0,18.92451704,1.884703111,Mega,103.6206304,0.4710376684892278
4160,77.0,28.06346238,5.958229036,Nano,273.3941501,0.4060865654052633
4161,71.0,14.15400564,2.185417096,Micro,248.9141465,0.3508817154994443
4162,77.0,29.79930364,4.062496317,Mega,273.202171,0.4057866727457301
4163,64.0,17.95098004,0.156159603,Micro,231.2788009,0.3550136861808678
4164,35.0,9.413349211,0.104001063,Macro,123.2758262,0.36111986953367503
4165,21.0,1.551312742,0.198567755,Nano,70.55455871,0.32244380679225426
4166,50.0,23.18930833,2.019916653,Micro,173.833527,0.43265086017037435
4167,40.0,13.84088825,4.726136465,Nano,141.6677011,0.41341127342540046
4168,26.0,5.770653662,0.878954101,Micro,93.03341835,0.35094494367786494
4169,94.0,28.42763576,4.239315357,Micro,326.2694128,0.38822809049111084
4170,22.0,0.861286937,0.129393639,Mega,76.14281235,0.3019415735568112
4171,26.0,7.202913475,1.408307077,Micro,89.79028845,0.3854673055346444
4172,45.0,24.60749369,2.55372225,Macro,162.6508972,0.44365704205903395
4173,37.0,16.69619826,4.790839785,Micro,131.2500263,0.4456154386690588
4174,54.0,18.61129829,5.139317624,Macro,192.1091752,0.40472099176447873
4175,80.0,23.68899056,8.226684392,Micro,285.2438359,0.39235089725562056
4176,74.0,19.41571685,2.783297563,Mega,258.443524,0.3722245112746566
4177,97.0,28.90739759,3.861604872,Micro,344.2288883,0.37698463688760664
4178,89.0,36.89091987,10.29764311,Nano,317.8664887,0.42844580294380685
4179,34.0,5.161887001,0.592363282,Macro,126.0282242,0.31543926398512245
4180,62.0,24.31903081,0.722076955,Nano,220.6699758,0.3944401926426459
4181,43.0,7.640104606,2.263525827,Mega,150.1102653,0.3524317962350573
4182,26.0,2.208687393,0.194148665,Micro,94.32551695,0.30111508504168344
4183,81.0,20.57784486,4.50390565,Micro,290.3717146,0.36533086790541
4184,92.0,22.48136498,3.371126652,Nano,326.3936019,0.36107476049149845
4185,32.0,10.83204359,5.108585918,Mega,106.450803,0.4503547944866137
4186,46.0,16.88243352,4.72763659,Mega,168.5041441,0.4012368388392651
4187,19.0,9.22885874,1.70702226,Micro,66.80199669,0.4481285363208505
4188,40.0,15.5960957,3.286725772,Nano,133.021187,0.44265746532542966
4189,76.0,32.02831924,6.749787308,Macro,274.0390217,0.41883855020345084
4190,43.0,11.1208882,0.769497292,Mega,152.4371646,0.36008532194910686
4191,18.0,0.0262955,2.08232788,Micro,62.97088923,0.3193320536820376
4192,85.0,40.19445822,5.326762155,Macro,296.2102472,0.4406370866936031
4193,70.0,19.74894387,5.599312885,Nano,247.890795,0.38463814985546363
4194,46.0,22.8870475,1.144771295,Nano,169.4468283,0.41329672262151157
4195,29.0,11.39467134,2.510669081,Nano,102.9582036,0.41672580640286155
4196,20.0,13.07810577,0.249820404,Mega,71.48069286,0.4662507432500004
4197,83.0,33.36304269,2.612161332,Mega,300.0458537,0.3965234065222478
4198,18.0,9.71688467,1.20773669,Nano,64.97856795,0.4451409483548029
4199,99.0,41.46858112,7.520477072,Macro,357.133617,0.4143800839448839
4200,28.0,4.27751947,0.617684626,Nano,99.01487053,0.33222488622083546
4201,24.0,4.583280072,1.76559653,Mega,88.89097675,0.3414168424243353
4202,59.0,17.85584792,4.287900392,Macro,209.5932192,0.38714872848329246
4203,11.0,8.231312431,0.304835686,Mega,35.63796975,0.5481835316109722
4204,65.0,22.01819072,3.352790007,Micro,233.5250041,0.38698631470016537
4205,83.0,25.39696363,2.810283955,Nano,293.4955055,0.3789061348505046
4206,25.0,8.441300609,3.061993427,Mega,94.78572882,0.3851138192472042
4207,52.0,23.79065914,0.464672096,Micro,182.0172522,0.4189456236390761
4208,93.0,25.01357137,4.893950399,Micro,336.3264626,0.3654411277032829
4209,80.0,26.88480845,6.158385471,Nano,280.6608775,0.40277503201706477
4210,87.0,25.71992906,4.324441808,Mega,311.6053074,0.37561738548231155
4211,90.0,31.10307277,6.854287446,Macro,322.6051055,0.3966377407997965
4212,18.0,8.838122541,2.715304509,Nano,66.89880637,0.4417631442711793
4213,70.0,17.63694287,4.824467434,Macro,252.7448024,0.36582912655773764
4214,56.0,11.11142837,2.25649175,Nano,199.6925537,0.3473735942313206
4215,36.0,15.54358234,4.829662566,Mega,129.3323791,0.4358788208976819
4216,76.0,28.33102033,5.703993932,Micro,270.4629073,0.406839575010366
4217,100.0,29.08925518,2.287391235,Micro,354.7647676,0.3703204444561084
4218,30.0,10.83082132,3.734457823,Macro,103.3493972,0.43120986043835385
4219,46.0,8.763920379,8.357128383,Micro,163.6670703,0.3856673712451734
4220,76.0,21.01323375,3.657839506,Micro,268.536964,0.3748872101495867
4221,28.0,5.200063473,2.294252711,Macro,100.8682615,0.3518878550712406
4222,93.0,27.81154194,4.878628858,Macro,330.0737233,0.3807942345163954
4223,81.0,32.15203051,8.363874342,Macro,286.3104178,0.42442013038059984
